MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11.9,23.9,0,NNW,52,NW,WNW,20,17,48,30,1011.9,1008,16.4,22.1,No,No
15.9,30.1,0.2,SSW,33,WNW,ENE,11,9,59,39,1023.8,1021.4,20.5,26.3,No,No
13.2,25.6,0,NNW,30,W,N,11,19,78,40,1019.5,1014.9,15.9,24.2,No,No
12,21.9,0,ENE,31,WNW,ENE,11,20,66,56,1034,1031.3,16.4,21.2,No,No
15.8,25.3,0.6,NA,0,W,ESE,11,15,82,63,1028.1,1026,19.1,24.2,No,No
18,22.5,2.4,S,61,WSW,SSE,22,35,50,69,1018.5,1019.6,19.4,20,Yes,Yes
15.1,24.8,0,ENE,43,W,ENE,11,28,64,52,1015.6,1012.1,20,23.8,No,No
20.7,29.1,0,ESE,39,SSW,ESE,13,20,73,43,1011.7,1010,24.5,28.6,No,No
20.8,26,0,NNE,59,NNE,NE,9,22,63,70,1010.5,1005.7,24.2,24.9,No,No
18.7,23.6,0,ESE,37,S,SE,13,20,73,61,1018.2,1016.8,20.7,22.2,No,No
19.7,26.3,0,NNE,52,NNE,NE,20,28,69,61,1014,1008,23.9,26,No,Yes
7.9,16.7,0,WSW,43,W,WSW,26,24,51,27,1010.7,1009.3,10.5,16.2,No,No
13,20.1,1.8,NA,0,W,E,11,22,75,61,1026.5,1020.8,16.6,18.1,Yes,No
17.9,25.1,1,SSE,43,SE,SSE,15,31,69,54,1017,1016,20.3,23.3,No,No
8.3,18.8,0,NNE,26,WNW,E,7,17,84,64,1029.8,1025.8,9.7,18.1,No,No
11.7,20.4,0,NA,0,W,W,19,11,65,41,1020.4,1017.8,14.2,20.1,No,No
16.8,24.6,0,NA,0,W,SE,30,20,39,37,1009.5,1008.6,19.3,24.2,No,No
13.5,19.9,0,NA,0,W,NE,17,28,74,57,1008.5,1000.8,14.6,19.1,No,Yes
10.4,16.8,0,NA,0,0,S,0,24,54,51,1023.4,1023.3,14.4,16.1,No,No
18.3,26.1,0.2,NA,0,ENE,ENE,13,20,64,60,1018.1,1014.6,23.6,25.7,No,No
16.3,21.3,0.2,NA,0,S,SE,11,24,67,55,1025.6,1024.4,18.8,20.1,No,No
16.6,21.5,0,ENE,41,ENE,NE,15,22,58,56,1022.7,1019.6,19.4,20.4,No,No
17,22.1,6.2,NA,0,NNE,E,9,20,91,78,1011.4,1008.2,18.4,20.9,Yes,Yes
9.9,19.6,0,NA,0,W,WNW,17,6,69,43,1024.6,1020.6,11.8,19.4,No,No
15.7,20.4,0,NA,0,S,SSE,26,15,57,69,1019.2,1019.3,18.4,18.2,No,No
17.1,26,0,ENE,28,WNW,ENE,17,17,71,59,1018.6,1016,20,24.5,No,No
19.1,23.2,0,SSW,43,SSW,SSE,15,17,73,77,1022.1,1020.4,20.1,20.5,No,Yes
10.8,17.9,0,WSW,52,W,WSW,28,20,50,33,1016,1017.6,11.7,16.2,No,No
18.9,26.6,0,ENE,43,ESE,ENE,2,28,71,60,1023.6,1021.4,23.3,25.5,No,No
21.6,24.5,6.6,NA,0,ESE,ESE,17,2,88,86,1016.7,1015.6,23.5,23,Yes,Yes
13.1,21.4,0.2,ESE,31,ESE,ESE,13,19,42,45,1028.6,1026.6,19.4,20.8,No,No
13.7,19.5,0.2,NA,0,W,W,30,30,34,23,1011.4,1010.6,13.9,18.8,No,No
13.2,17.3,0,W,59,W,SW,33,13,42,32,1015.3,1016.3,13.9,16.4,No,Yes
19.5,27.9,0,NA,0,ESE,ENE,6,13,66,60,1013.2,1008.9,23.4,26.2,No,No
17,21.7,0,ESE,26,ESE,E,15,20,50,47,1023.1,1021.4,20.8,21.3,No,No
15.8,21.9,0,SE,52,SSW,SSE,26,33,60,44,1011.2,1010.8,18.3,20.3,No,No
12.8,20.1,0,NA,0,NNW,WNW,22,17,53,37,1006.2,1004,15.1,20,No,No
7.9,15.7,11.4,NA,0,SW,S,24,26,71,75,1023.2,1022.5,11.9,14.1,Yes,Yes
16.7,23,5.6,NA,0,SSW,S,26,20,77,61,1011.1,1011.2,17.7,23,Yes,No
7.4,19.6,0,W,28,W,ESE,20,9,73,53,1032.9,1030.9,9.3,18.5,No,No
21.2,27.2,0.6,ENE,39,W,ENE,13,24,75,53,1021.3,1019,22.5,26,No,No
17.1,23.3,0,SSW,54,SSW,S,33,22,62,60,1018.1,1015.7,19,21.3,No,Yes
16.8,17.3,6.2,NA,0,ESE,SE,11,13,93,91,1024.3,1023.8,17.2,16.7,Yes,Yes
20.1,23.1,16,NA,0,SE,S,13,22,97,83,1014.8,1015.4,20.6,22.7,Yes,Yes
12.6,20.6,0,W,24,W,ENE,19,15,77,65,1021.8,1017.6,14.2,19.4,No,No
18.9,31.1,0,NA,0,NE,NE,4,19,44,39,1016.9,1013.5,24.7,29.7,No,No
18.1,28.5,0,ENE,37,W,ENE,9,19,68,51,1008,1005.3,21.2,25.4,No,No
15.6,19.6,4.6,NA,0,0,0,0,0,59,85,1023.6,1020.8,19.1,17.5,Yes,Yes
21.1,32.5,0,SSE,48,NE,SSE,2,4,58,53,1008.4,1005.3,26.2,31.5,No,No
20.3,29.1,0,NE,44,NNE,NE,6,20,54,45,1017,1014,24.5,29,No,No
20.2,28.6,0,NA,0,NW,NNW,11,20,57,49,1014.3,1009.9,22.8,26.4,No,Yes
20.5,27.1,0,NA,0,NNE,NE,13,24,58,62,1014.6,1011.3,24.4,24.9,No,No
11.1,21.5,0,SSW,48,W,ENE,13,6,73,49,1019.9,1017.8,12.8,19.7,No,Yes
15.3,22.6,2.6,SSW,44,SW,SSE,20,24,78,50,1023.7,1023,16.7,21.6,Yes,No
20.8,24.9,2.2,NE,48,NE,NE,17,15,66,63,1016.2,1014,24,24.3,Yes,No
18.6,26.1,3.2,S,48,W,ESE,17,19,69,48,1008.7,1006.1,19.7,25,Yes,No
11.8,20,3.8,W,24,WNW,ESE,13,13,78,45,1031.6,1029.4,14.7,19.5,Yes,No
9.9,21,0,SW,41,W,W,13,20,69,40,1012,1008.1,12.8,19.8,No,No
15.2,25.3,0,NE,26,WNW,ENE,13,17,71,43,1023.5,1021.6,19,24.7,No,No
16.8,25.7,0,ENE,46,W,E,6,31,65,61,1018.6,1016,22.5,24.1,No,No
10.9,19.7,0,NA,0,W,E,19,15,53,47,1018.8,1018.6,14,18.4,No,No
19.9,26.1,0,NA,0,0,E,0,17,80,69,1017.4,1016.6,23.5,25.3,No,No
8.5,18.9,0,NA,0,W,W,22,15,65,39,1024.4,1019.3,10.7,18.7,No,No
9.9,15.7,7.8,SE,54,SSW,SSW,20,26,86,80,1024.4,1024.6,12.6,13.8,Yes,Yes
21,27.6,3.4,NA,0,ESE,E,7,22,76,70,1022.9,1021.9,23.5,26.3,Yes,No
20,26.1,0,NA,0,W,SE,11,20,81,78,1007.9,1008.4,21.1,21.7,No,Yes
14.7,22.4,0.4,S,35,SSW,S,13,20,82,58,1024.8,1022.8,16.8,21.7,No,Yes
13.9,18.1,1,NA,0,WNW,WNW,20,22,56,33,1008.7,1008.6,14.4,17.4,No,No
22,26.7,0,ESE,22,S,ESE,7,19,86,76,1016,1015.3,23.2,25.3,No,No
17.3,26.5,0.2,SE,33,WSW,SE,13,22,69,55,1016.1,1015.4,20.1,25.8,No,No
19.8,25.9,38,E,54,E,E,30,31,76,67,1020.6,1018.7,22.9,24.8,Yes,Yes
16.7,24.1,0,NA,0,WNW,SSE,11,26,77,52,1023,1022.6,19.8,23.3,No,No
10.4,19.6,5.6,W,24,WNW,SSE,19,9,86,62,1026.6,1022.8,11.9,17.7,Yes,No
22.6,32.6,0,NA,0,W,E,7,15,77,64,1013.6,1008.8,25,29.2,No,No
20.5,23.7,0,ESE,35,W,SSE,6,7,76,84,1018.5,1016.5,21.7,21.7,No,Yes
13.2,24.4,0,W,30,W,N,20,9,42,41,1017.4,1013.7,17.8,22.4,No,No
16.5,21.1,1.2,ENE,56,NE,NE,26,20,62,55,0,0,19.6,20.9,Yes,No
19.7,27.9,0,NW,61,WSW,ESE,28,20,44,30,1007.8,1008.3,24.1,25.2,No,Yes
9.8,20.9,0,WNW,33,W,WNW,20,13,70,64,1024.2,1020.7,11.8,20.5,No,No
19.2,30.2,0,NNE,41,N,ENE,6,13,60,54,1017.4,1013.3,24.2,29.2,No,No
7.4,18.7,0,W,28,W,E,22,15,62,56,1031,1028.2,9.4,17.8,No,No
12.8,16.8,0.2,SSW,24,WNW,ESE,13,6,91,94,1022.3,1018.7,14.9,15.8,No,Yes
23.1,34.3,0,NNE,56,E,NE,13,17,67,54,1012.5,1008,27.9,30.3,No,No
21.2,28.3,0,NA,0,E,NE,4,26,73,67,1018.6,1016.5,25.2,27.5,No,No
16.4,21.8,1,NNE,50,NNE,NE,13,28,82,58,0,0,18.3,21.5,No,No
7.9,20.8,0,NA,0,WNW,WNW,17,26,40,46,1004.8,1003.3,17.2,16.8,No,No
19.5,24.7,0,NNW,76,NE,NE,13,31,66,73,999.6,989.8,21.5,21.8,No,No
10.7,19.9,0,NNE,31,W,ENE,17,15,71,62,1026.9,1023.1,13.8,19.6,No,No
11.6,15.7,18.2,S,57,SSE,SSE,28,35,89,67,1025.5,1022.9,13.6,15.3,Yes,Yes
20.4,28.1,6.8,ENE,31,WNW,ESE,7,19,94,61,1024.2,1023.3,22.1,25.1,Yes,Yes
14.6,22.2,0.2,W,50,W,ESE,22,13,47,25,1023.6,1023.2,17.2,21.1,No,No
22.7,33.6,0.6,SSE,54,W,WNW,9,17,53,39,1002.4,1003.1,28.8,32.5,No,No
21.1,24.5,0,SSW,35,SSW,E,17,20,79,79,1017.7,1016.5,22.8,24,No,No
8.8,15.5,0,NA,0,W,SSW,15,13,89,70,1014.9,1015.6,9.5,14.3,No,No
11.3,22.6,0,NA,0,E,E,4,6,61,63,1011.8,1006.4,17.8,21.1,No,No
15,21.4,0,ESE,33,0,ESE,0,20,58,47,1028,1026.5,16.6,19.1,No,No
12.1,18.8,0,WNW,39,WNW,SSE,7,19,57,75,1005.1,1005,14.6,15.5,No,Yes
13.9,19.9,65.2,E,70,ESE,ESE,39,31,81,62,1019.5,1019.3,17.9,19.6,Yes,Yes
6.2,17.6,0,W,30,W,E,20,13,68,56,1024.8,1019.6,9.1,16.3,No,No
22.7,29.1,0,NE,43,E,NE,15,24,69,54,1008.1,1004.9,26.7,28.3,No,No
10.6,19.3,7,NA,0,W,WSW,20,22,51,29,1014.2,1011.3,14.1,18.5,Yes,Yes
13.5,21.5,0,W,37,W,SSE,22,22,56,49,1018.5,1017.2,16.8,19.8,No,No
17,26.5,0,ESE,43,W,SE,11,26,82,61,1013.5,1014.4,20.1,24.7,No,No
20.2,25.3,0,NA,0,SSW,S,11,19,80,77,1017.8,1018.7,22.2,22,No,Yes
14.1,15.7,30.6,SSE,48,SSE,S,22,20,92,75,1021.1,1020.6,14.1,15.7,Yes,Yes
10.9,19.8,0,NA,0,W,WNW,17,22,53,28,1012.3,1007.9,13.9,19.6,No,No
21.9,29.5,0,NA,0,E,ENE,6,11,75,64,1010.9,1008.4,25.5,27.4,No,No
13.1,27.1,0,W,24,W,W,13,6,82,30,1023.5,1018.7,14.9,26.8,No,No
20,25,0,NE,65,NNE,NE,13,39,60,67,1007.9,999.6,22.1,24.3,No,No
15.6,22.2,0,NA,0,SW,SSE,9,11,80,79,1023,1019.7,17.4,19.5,No,No
7.4,11.7,0,W,46,W,SW,26,9,74,74,1015.3,1013.6,9.3,11,No,Yes
22.9,27.1,0,NA,0,S,SSE,19,20,78,72,1015.1,1013.6,23.4,25,No,No
11.3,23.1,0,NA,0,W,WSW,20,6,62,33,1022.4,1018.3,13.5,22.9,No,No
11.5,22.4,0,W,31,W,ESE,20,19,45,38,1020.6,1016.8,13.7,20.9,No,No
8.5,14.9,0,SW,70,W,SSW,26,24,50,57,1021.2,1021.4,10.1,13.6,No,No
16.9,28.9,8,NA,0,W,SSE,15,26,70,34,1015.1,1013.9,21.4,27.4,Yes,No
22.7,25.9,0,S,46,S,SE,20,20,76,66,1023.8,1023.9,23.7,25.3,No,No
13.3,16.8,7.2,NA,0,SSW,SSW,19,20,86,83,1024.2,1023,15,15.8,Yes,Yes
18.8,23.2,1.4,SSE,35,SE,E,17,15,69,56,1029.2,1027.9,19.5,22.1,Yes,No
15.6,34.6,0,NA,0,WNW,E,15,19,44,28,1019.8,1016.8,21.1,29.7,No,No
19.2,31.5,0,NA,0,W,E,19,20,37,42,1002.7,1002.4,24.7,25.3,No,No
15.6,26,0,ENE,31,WNW,ENE,13,19,73,47,1025.9,1022.8,19.7,24.2,No,No
21.1,26.4,0,NA,0,S,ESE,4,20,83,63,1016.7,1014.6,22,26.1,No,No
13,17.7,11.2,S,72,S,S,31,30,94,56,1016.9,1020.4,15.2,16.9,Yes,Yes
20.9,28.7,0,NNE,31,NNW,E,11,15,80,67,1013.7,1011.2,24.4,26.8,No,No
13.1,21.4,0.2,W,35,WNW,WNW,15,7,64,41,1017.4,1016.8,15.3,20.8,No,No
12.3,23.8,0,W,35,W,ESE,20,13,62,27,1018.9,1015.9,15.5,23.4,No,No
15.5,30.8,0,E,28,W,ENE,13,17,61,32,1015.6,1011.6,21.1,28.4,No,No
8.4,17.9,0,W,44,NNW,WNW,19,24,50,31,1012.7,1011.3,12.2,17.1,No,No
22.1,25.8,0,NA,0,E,NE,11,24,64,60,1019.4,1016.1,24.2,25.8,No,No
22,30.7,0,N,31,NE,SSE,13,9,80,62,1010.8,1008.2,23.4,28.3,No,No
15,20.4,38.8,NNW,52,NNW,NW,9,22,76,52,999.5,994.2,16.2,17.9,Yes,No
14.2,22.3,5.8,WSW,63,WSW,WSW,30,30,43,39,1010.7,1013.1,18.3,21,Yes,No
18.3,31.2,0,SSE,35,W,SW,19,9,63,19,1016.4,1014.6,19.9,29.7,No,No
10.7,15.4,8.6,SW,30,WNW,W,13,11,95,91,1021.1,1019.2,12.1,14.8,Yes,Yes
7.9,17,19.4,SSW,37,W,SSE,19,20,77,46,1033.3,1031.9,10.5,16.2,Yes,No
14.2,22.8,1.4,NW,56,NNE,N,11,22,76,50,1000.5,994,14.8,22.3,Yes,No
15.2,24.7,0,N,39,N,ENE,22,6,46,53,1015.1,1011.4,21.7,23.5,No,No
9.4,20.3,0,W,43,W,ENE,24,11,62,36,1027.5,1025.4,11.3,18.3,No,No
19.2,26.8,4.4,NE,43,S,NE,2,28,61,57,1018.4,1015,24.8,25.2,Yes,No
16.5,24.4,41.4,NA,0,SSW,SSW,22,24,91,66,1014,1015.8,18.1,21,Yes,No
25,33.2,0,ESE,28,E,SE,6,13,61,49,1006.4,1005.7,30.1,32,No,No
9.2,17.9,0,SW,46,WSW,W,22,13,41,23,1017.6,1018.1,11.7,17.3,No,No
10.7,20.9,0,N,28,W,N,15,15,85,48,1019.4,1015,11.8,20.4,No,Yes
18.2,24.9,0,SSW,26,SSW,SSE,19,19,92,72,1015.5,1012.8,19.8,23.4,No,No
21.5,24.8,0,SSE,50,S,SSE,19,20,65,59,1013.2,1013.8,22.7,22.4,No,No
14.8,20.2,0.2,NW,54,WNW,NW,15,33,41,26,1010.3,1007.1,16.6,18.7,No,No
18.7,24.6,0,NA,0,NNE,NE,13,31,59,58,1018.6,1015.2,23,24.1,No,No
9.7,17.9,0,NA,0,SSE,SSE,22,30,67,64,1032.6,1032.4,15.8,16,No,No
17.7,28.9,0,NE,31,ESE,NNE,6,17,56,58,1013.1,1009.2,23.9,25.8,No,No
17.9,25.6,0,E,35,SSW,E,2,28,57,52,1016.4,1013.7,22.9,24.2,No,No
21,31,0,NE,46,E,ENE,15,24,51,54,1014.8,1012.1,26.6,26.2,No,No
18,26,5.6,SSW,50,WNW,SSE,13,24,80,63,1018.8,1016.9,20.6,23.8,Yes,Yes
20.3,22,4.4,S,44,S,SSE,24,26,82,78,1017.3,1019.2,21.7,21.2,Yes,Yes
9,18.5,0,W,35,WNW,W,17,19,58,32,1017.4,1016,11.8,18.2,No,No
12.4,19.5,0,NA,0,W,E,11,15,88,63,1023.5,1020.5,14.9,19.2,No,No
19.1,26.8,0,NNE,44,ENE,NE,11,26,64,63,1014.2,1011.2,23.8,24.6,No,Yes
10.4,17.5,2.8,NA,0,NW,W,26,31,56,31,1006.2,1008.1,13.1,16.7,Yes,No
8.8,17.8,0,NA,0,W,W,19,31,57,36,1007,1006.3,11.6,17,No,No
14,33.8,0,SSW,63,W,E,11,17,65,23,1016,1012.9,18.4,30.8,No,No
12.5,18.1,38.8,SSE,50,SE,SSE,17,15,85,70,1031.9,1030.2,15.8,17.5,Yes,Yes
12.4,26.6,0,W,28,WNW,ENE,19,15,62,50,1023.7,1019.9,14.7,22.3,No,No
20,22.7,20,S,59,SSW,S,26,35,83,81,1018.4,1020.6,20.3,20.5,Yes,Yes
8.9,18.9,0,W,22,WNW,ESE,17,13,87,57,1025.5,1021.6,10.7,17.1,No,No
10,16.6,0,N,37,NNW,N,15,22,76,57,1014.9,1008.6,13.5,15.8,No,No
18.6,24.4,2.2,ESE,44,E,E,24,22,71,59,1024.4,1022,22.2,24.1,Yes,Yes
8,20.3,0,NNW,26,W,NNE,13,9,85,47,1026.5,1023.3,10.2,18.7,No,No
22,30.6,0,SE,31,SSE,SSE,2,24,84,59,1019.7,1018.9,24,28.5,No,No
22.8,29.6,0,S,46,WSW,E,17,28,74,72,1009.4,1006,23.6,24,No,No
11.2,18.5,0,SSW,30,W,SW,13,7,64,44,1018.2,1015.7,12.4,17.9,No,No
10.7,14.6,24.8,S,63,SE,SSE,31,24,77,89,1018,1017.7,13.6,12.6,Yes,Yes
13.9,16.9,0,NA,0,W,W,15,6,88,86,1020.4,1018.4,15.3,16.3,No,Yes
16.5,22.1,0,E,30,E,E,9,22,54,56,1019.4,1019.5,20.6,21.8,No,No
21,28.8,0,ESE,37,SE,ESE,4,26,62,61,1021.8,1021,26.1,27.6,No,Yes
21,27.8,0,NE,54,N,NE,19,24,66,64,1013.2,1008.4,25.9,27.2,No,Yes
18.6,20.5,8.4,S,61,S,SSW,11,31,89,74,1011.4,1010.3,19.6,20.1,Yes,Yes
21.8,26.5,0.2,SSE,43,NNW,SE,2,15,42,52,1004.2,1001.1,26,25.5,No,Yes
10.7,23.6,0,NE,31,WNW,ENE,13,13,77,51,1016.9,1010.9,14.6,20.7,No,No
18.2,25.3,1.2,NA,0,W,E,4,22,87,57,1022.9,1020.4,20.3,24.7,Yes,No
18.4,27,0.2,NA,0,W,NE,2,19,79,60,1021.6,1017.8,21.9,26.5,No,No
15,20.6,20.2,W,20,W,NNE,11,11,75,67,1025.9,1022.1,17.4,20.4,Yes,No
11,21.8,0,NA,0,W,S,24,15,63,45,1019.2,1017.5,14,20.8,No,No
17.6,28.2,0,NNE,35,SE,ESE,4,11,70,69,1011.1,1008.9,21.7,24.1,No,No
7.9,20.4,0,WSW,30,W,E,15,19,55,38,1025.1,1023.4,11.8,18,No,No
9,21.3,0.2,W,30,WNW,E,17,19,50,37,1025.9,1023.2,15.1,19.4,No,No
14.2,17.8,0,WSW,30,W,W,17,6,66,79,1012.6,1005.7,14.9,15.1,No,Yes
21.5,27.8,0,SSE,57,SSW,SSE,28,37,59,57,1016.8,1015.4,25.1,26.5,No,No
14.4,21.2,0,ENE,37,WNW,ENE,7,22,61,49,1023.2,1020.2,18.6,21,No,No
7.9,18.7,0,NA,0,W,SSE,20,9,68,43,1027.6,1024.7,10.1,18.1,No,No
14.7,20.6,33,NA,0,SW,S,24,28,65,51,1015.3,1015.6,17.1,19.9,Yes,No
20.4,28.6,0,SSE,59,SW,SSE,15,35,28,56,1005.9,1008.5,25.2,23.1,No,No
20.1,25.9,1.2,ESE,31,ESE,ESE,22,22,53,45,1021.4,1020,24,23.7,Yes,Yes
0,0,0,NA,0,NE,NE,7,37,0,69,0,1009.9,0,25.5,No,No
18.7,25,0,ESE,33,SSW,ESE,9,24,71,57,1018.3,1016.6,20.6,23.5,No,No
9.4,16,0,WNW,31,WNW,SSW,17,20,71,79,1015,1010.1,11.2,14.5,No,Yes
8.9,19.2,0,NE,26,W,NE,13,15,94,62,1029.9,1024.7,10.2,18.6,No,No
8.1,14.9,5,SSW,52,SSW,SSW,17,22,81,54,1029.3,1028.5,13.3,14.8,Yes,Yes
23.3,30.7,0,NA,0,0,0,0,0,70,79,1007.7,1005.7,25.6,24.9,No,Yes
19.8,24.2,0,NE,35,NE,ENE,2,19,78,68,1013.8,1010.3,21.7,22.4,No,No
11,17.4,6.2,NA,0,W,WSW,17,4,92,88,1020.5,1020.4,12.8,14.1,Yes,Yes
15.2,24.6,0,ENE,48,N,NE,11,30,51,52,1017.6,1013.5,22.8,23.4,No,No
18.6,20.8,7.8,SSW,44,S,SSW,19,19,89,87,1020.5,1020.1,18.7,19,Yes,Yes
16.5,20.7,0,NA,0,0,SE,0,15,72,68,1013.4,1010,18.3,19.4,No,Yes
8.2,18.5,0,NA,0,W,N,15,17,84,38,1019.2,1013.3,10.1,17.3,No,No
21.5,26.6,0,NA,0,E,E,19,24,75,70,1016.7,1014.6,25.6,26,No,No
21.1,23.8,0.4,S,31,ESE,ESE,19,22,71,70,1015,1014.3,22.5,23,No,No
11.8,18.6,0,NW,69,N,N,20,39,63,54,1015.2,1009.7,15.5,18.3,No,No
16.9,23.3,3.4,NE,37,W,NE,6,20,75,60,1026.8,1025.2,20.1,22.7,Yes,No
9.6,18.8,0,WSW,33,W,E,19,15,0,0,1027.2,1022.6,11.1,16.6,No,No
10,22.2,0,NA,0,W,E,20,24,45,38,1015.9,1013.9,16,19.8,No,No
20,24.8,0,SSE,44,S,E,11,17,61,61,1018,1014.2,22.3,23.4,No,No
14.1,23.1,0,NE,43,WSW,ENE,2,24,65,48,1019.8,1015.7,18.6,22.4,No,No
21.2,28,0,NA,0,N,NE,6,31,55,55,1016.1,1011.7,25.8,27.4,No,No
11.6,20,0,NNW,33,W,E,13,9,95,58,1020,1014.5,12.9,18.6,No,No
15.2,22.2,0.4,SE,46,SSW,S,20,22,60,49,1015.8,1016.2,19,19.7,No,No
19.8,25,5,E,33,E,E,20,15,79,68,1010.2,1008,21.6,23.9,Yes,Yes
17.3,25.6,1.2,SSE,43,W,SSE,15,30,70,58,1015.7,1015.7,20.1,22.9,Yes,Yes
21.7,27,0,E,33,0,E,0,22,58,54,1026.9,1024.2,25.5,26.4,No,No
16.8,22.7,0,ENE,43,N,NE,15,24,51,51,1034.4,1029.7,20.1,22,No,No
13.5,24.1,0,NA,0,WNW,S,13,19,56,51,1016.3,1015.9,18.4,22.5,No,No
20.6,26.7,0,SSE,50,S,SSE,30,31,65,56,1014.8,1015,23.7,23.6,No,Yes
10.7,20.8,0.4,ENE,41,W,NE,9,22,63,53,1023.1,1018.9,17.3,18.5,No,No
12.1,20,0.4,S,46,W,S,22,24,46,45,1015.8,1015.2,13.1,18.5,No,No
12.2,20.8,0.8,W,63,WNW,W,28,33,43,27,1003.8,1002.8,15.8,20.2,No,No
9.7,18.6,2.2,NA,0,WNW,E,11,19,60,50,1030.3,1028.6,16.2,17.5,Yes,No
10.1,18.1,0,NA,0,W,S,20,11,54,32,1016.4,1016.4,11.8,17.2,No,No
23.1,26.5,4,NA,0,NE,NNE,11,19,79,88,1010.1,1008.8,25.8,24.9,Yes,Yes
11.3,19.9,0,WNW,44,NNW,WNW,20,20,59,40,1004.1,1002.7,13.8,17.9,No,No
15.5,25.4,0.2,ENE,41,W,ENE,11,30,63,52,1017.7,1015.2,19.6,25,No,No
15.4,20.4,0,NA,0,W,NE,9,17,77,66,1021.4,1016.4,16.9,19.7,No,No
15.5,22,7.8,W,72,NNW,WNW,19,31,74,38,997.8,996.3,17.5,16.9,Yes,No
19.2,22.9,0,ENE,20,SE,ENE,9,13,76,77,1018.5,1017,20.1,19.7,No,Yes
16,20.6,3.8,SSE,52,SW,S,20,15,86,88,1016.8,1016.1,17.8,18.5,Yes,Yes
22.4,27.6,0,ENE,31,NNE,E,15,17,76,63,1016.9,1014.6,24.1,26.9,No,No
17.8,27.3,0,SW,37,SSW,ESE,19,22,29,32,1008.1,1007.3,21.9,26.9,No,No
10.2,16.9,0,NA,0,W,SE,11,15,83,64,1029.9,1027.7,12.5,15.5,No,Yes
19.1,24.8,10.8,S,59,SSW,S,24,33,87,55,1012,1012.8,19.7,23.5,Yes,Yes
14.2,22.5,0,NNE,37,SE,NE,4,13,56,62,1026.2,1023.2,18,20.1,No,No
11.6,20.5,0,W,52,W,NW,9,17,87,44,1019.7,1015.1,15.1,20.1,No,No
20.7,27,85,ESE,46,ESE,E,37,19,79,85,1022.1,1021.8,24.6,23.1,Yes,Yes
8.4,17.5,0,NW,74,W,WNW,19,28,54,37,1007.9,1004,11.1,16.2,No,No
18.2,28.3,11.6,S,33,W,NE,9,13,77,87,1007.7,1006.3,23.3,20.5,Yes,Yes
6.8,16.4,0,WSW,37,WNW,S,22,11,53,39,1016.5,1016.7,9.5,14.3,No,No
20.8,24.9,0,NA,0,S,SE,13,15,66,59,1018.3,1017.4,21.8,23.4,No,No
20.1,24.5,0,ENE,41,ESE,ENE,20,19,61,53,1015.3,1013.7,21.5,22.7,No,No
20.2,30,15.2,NA,0,W,ENE,11,17,95,67,1006.7,1003.5,21.4,28.5,Yes,No
12.2,22.7,0,W,35,WSW,ESE,26,19,52,42,1020.1,1020,15.9,21.8,No,No
9,19.1,0,W,28,W,ENE,22,7,94,56,1029.4,1025,10.7,17.9,No,No
10.4,18.7,0,NA,0,W,WNW,11,7,86,54,1006.3,1004.5,12.4,17.5,No,Yes
14.4,20.3,10.2,NA,0,SSE,SE,9,20,90,55,1023.6,1022.3,16.1,20.1,Yes,Yes
10.7,19.9,0.2,SSE,35,W,SSE,19,20,73,47,1024.6,1022.9,13.3,19.4,No,No
21.3,33.3,0.8,S,61,NNE,ENE,7,17,70,58,1014.2,1012.1,24.6,27.5,No,Yes
8.3,18.9,0,NA,0,0,W,0,9,75,44,1019,1014.9,11.2,18.7,No,No
18.4,25.6,0,WSW,72,NNE,WNW,15,31,41,14,999.4,997.8,21.5,22.9,No,No
17.4,25.5,0,NA,0,W,E,15,19,82,54,1023.5,1022.7,20,25.1,No,No
19.1,26,0,NA,0,ESE,NE,4,22,75,71,1013.9,1010.7,23.1,25.4,No,No
18.7,26,0.2,NE,44,NNE,ENE,9,30,60,52,1021.8,1019.5,22.5,24.7,No,No
12.2,23.4,0,E,35,WSW,E,20,26,28,31,1023.2,1019.2,16,20.7,No,No
16.6,18.1,0.8,NA,0,0,0,0,0,77,74,1016.3,1014.4,17.8,17.8,No,Yes
14.8,23.1,0.2,NA,0,W,ESE,15,6,75,60,1027.6,1024.3,18,22.7,No,No
12,21.1,3.4,NA,0,W,NNE,22,9,97,62,1016.9,1013.6,12.8,21,Yes,Yes
6,20.3,0,NA,0,W,E,19,11,71,42,1016.6,1011.6,7.9,18.5,No,No
10.1,23.1,0,NA,0,0,E,0,7,80,54,1021.5,1017.3,12,22.9,No,No
10.8,21.3,0,W,37,W,NE,24,13,65,37,1016.9,1014.2,12.9,21,No,No
11.2,18.7,0,NA,0,W,WNW,28,24,43,26,1013,1012.7,14.1,17.9,No,No
14.4,21,2.2,E,24,WNW,E,9,19,88,64,1013.6,1010.2,15.7,20,Yes,Yes
22.4,30.1,0,NNE,44,NNE,NE,15,28,79,67,1011.2,1006.3,25.1,28.4,No,No
16.6,25.8,0,ENE,35,SE,ENE,7,24,58,46,1020.5,1017.8,23,24.9,No,No
8.2,22.6,0,NW,35,WNW,E,11,19,57,50,1025.6,1019.9,13.5,19.1,No,No
